Segment Id	Segment Name	Last Updated On
4215	zeotap > Spain > Interest > Auto & Vehicles	2018-03-05 08:10:04
3174	zeotap > Italy > Interest > Arts & Entertainment > Books & Literature	2018-02-23 04:17:16
3571	zeotap > Italy > Demographics > Language: Russian	2018-02-23 05:22:39
3358	zeotap > France > Demographics > Age: 18-24	2018-03-04 03:47:43
3979	zeotap > Spain > Demographic > Province: Cuenca	2018-02-23 03:33:30
3982	zeotap > Spain > Demographic > Province: Guadalajara	2018-02-23 03:33:30
3283	zeotap >Spain > Custom > Audience Discovery	2018-02-23 03:33:30
3975	zeotap > Spain > Demographic > Province: Cádiz	2018-02-23 03:33:30
3253	zeotap > DE > Interest > Sports Enthusiast	2018-03-04 04:00:47
4361	zeotap > USA > Interest > Health & Fitness (App Usage)	2018-02-25 21:30:44
4854	zeotap > Spain > Interest > Auto & Vehicles	2018-03-05 08:10:04
3567	zeotap > Italy > Demographics > Nationality: Europeans (Non-Italians)	2018-02-23 05:22:39
4788	zeotap > Spain > Demographics > Seniors	2018-02-23 04:32:10
4214	zeotap > Spain > Interest > Auto & Vehicles	2018-03-05 08:10:04
4456	zeotap > Germany > Interest > Fashion Enthusiasts (App Usage)	2018-02-05 06:28:24
3892	zeotap > DE > Demographics > Age: 18-34	2018-03-04 04:00:47
3983	zeotap > Spain > Demographic > Province: Huelva	2018-02-23 03:33:30
3195	zeotap > Spain > Interest > Hobbies & Interests > Video & Computer Games	2018-02-23 03:54:42
4455	zeotap > Germany > Interest > Fashion Enthusiasts (App Usage)	2018-02-05 06:28:24
3112	zeotap > Germany > Demographics > Age: 55-64	2018-03-04 04:00:47
3282	zeotap > Spain > Demographics > Income: High	2018-02-23 03:33:30
3176	zeotap > Italy > Interest > Arts & Entertainment	2018-02-23 04:17:16
3498	zeotap > USA > Women's Fashion/Sports (Keyword)	
3281	zeotap > Spain > Mobile Contract > Customer Type: Small Business & Freelance	2018-02-23 03:33:30
4720	zeotap > Spain > Interest > Mobile Shoppers	2018-02-27 13:33:52
5491	zeotap > Spain > Demographic > Province: Pontevedra	2018-02-28 18:04:29
5269	zeotap > Spain > Interest > Hobbies & Interests > Video & Computer Games	
3824	zeotap > Italy > Demographics > Region: Basilicata	2018-02-23 04:17:16
4719	zeotap > Spain > Interest > Mobile Shoppers	2018-02-27 13:33:52
4718	zeotap > Spain > Interest > Mobile Shoppers	2018-02-27 13:33:52
3279	zeotap > Spain > Mobile Contract > Payment Type: Pre-paid	2018-02-23 03:33:30
3812	zeotap > Italy > Demographics > Region: Liguria	2018-02-23 04:17:16
3148	zeotap > Italy > Interest > Technology & Computing	2018-02-23 04:17:16
3752	zeotap > Italy > Demographics > Province: Bari	2018-02-23 04:17:16
4514	zeotap > UK > Interest > Beauty & Cosmetics (App Usage)	2018-02-19 07:30:32
5009	zeotap > Italy > Demographics > Province: Milano	2018-03-05 07:53:19
3964	zeotap > Spain > Demographic > Geo: Coast Area	2018-02-23 03:33:30
3518	zeotap > Italy > Demographics > Province: Roma	2018-02-23 04:17:16
5501	zeotap > Spain > Demographic > Province: Toledo	2018-02-28 18:04:29
3515	zeotap > Italy > Demographics > Region: Campania	2018-02-23 04:17:16
4986	zeotap > Italy > Demographics > Age: 35-44	2018-03-05 07:53:19
5498	zeotap > Spain > Demographic > Province: Soria	2018-02-28 18:04:29
4025	zeotap > Spain > Demographics > Region: Northern Spain	2018-02-23 03:33:30
457	zeotap > Italy > Demographics > Gender: Female / Women	2018-02-23 04:17:16
4513	zeotap > UK > Interest > Beauty & Cosmetics (App Usage)	2018-02-19 07:30:32
5502	zeotap > Spain > Demographic > Province: Valencia	2018-02-28 18:04:29
3018	zeotap > Spain > Demographic > Province: Burgos	2018-02-27 16:01:09
4301	zeotap > USA > Interest > Game Educational (App Usage)	2018-03-04 19:23:44
3294	zeotap > Italy > Demographics > Age & Gender: Male / Men, 55 - 64	2018-02-23 04:17:16
4881	zeotap > UK > Interest > Beauty & Cosmetics (App Usage)	2018-02-19 07:30:32
4013	zeotap > Spain > Demographic > Province: Vitoria	2018-02-23 03:33:30
4133	zeotap > DE > Demographics: Men, Age: 25-49	2018-03-04 04:00:47
4021	zeotap > Spain > Demographics > Region: Catalonia	2018-02-23 03:33:30
5199	zeotap > Italy > Interest > Finance (App Usage)	2018-02-27 10:11:46
4024	zeotap > Spain > Demographics > Region: Eastern Spain	2018-02-23 03:33:30
4084	Zeotap > Italy > Appusage > Fashion	2018-03-05 09:51:49
3111	zeotap > Germany > Demographics > Age: 45-54	2018-03-04 04:00:47
3170	zeotap > Italy > Interest > Hobbies & Interests	2018-02-23 04:17:16
4999	zeotap > Italy > Mobile Contract > Customer Type: Business	2018-03-05 07:53:19
4618	zeotap > Italy > Interest > Finance (App Usage)	2018-02-27 10:11:46
4722	zeotap > Spain > Interest > Mobile Video Streamers	2018-02-27 13:03:31
3988	zeotap > Spain > Demographic > Province: Las Palmas de Gran Canaria	2018-02-23 03:33:30
5363	Zeotap > Italy > Appusage > Fashion	2018-03-05 09:51:49
3110	zeotap > Germany > Demographics > Age: 35-44	2018-03-04 04:00:47
4109	zeotap > DE > Demographics: Men, Age: 25-34	2018-03-04 04:00:47
4619	zeotap > Italy > Interest > Finance (App Usage)	2018-02-27 10:11:46
4097	zeotap > DE > Demographics > Age: 25-44	2018-03-04 04:00:47
2799	zeotap > Italy > Interest > News	2018-02-26 03:50:05
3113	zeotap > Germany > Demographics > Age: 65+	2018-03-04 04:00:47
5081	zeotap > Italy > Interest > Finance (App Usage)	2018-02-27 10:11:46
5504	zeotap > Spain > Demographic > Province: Vitoria	2018-02-28 18:04:29
4723	zeotap > Spain > Interest > Mobile Video Streamers	2018-02-27 13:03:31
5072	zeotap > Italy > Interest > Hobbies & Interests > Role Playing Games	2018-03-05 07:53:19
4182	Zeotap > Italy > Appusage > Fashion	2018-03-05 09:51:49
5507	zeotap > Spain > Demographic > Young Professionals	2018-02-28 18:04:29
3974	zeotap > Spain > Demographic > Province: Cáceres	2018-02-23 03:33:30
4721	zeotap > Spain > Interest > Mobile Video Streamers	2018-02-27 13:03:31
4028	zeotap > Spain > Mobile Contract > Customer Type: Freelance	2018-02-23 03:33:30
4485	zeotap > Germany > Interest > Auto Enthusiasts (App Usage)	2018-02-08 23:52:47
2806	zeotap > Italy > Interest > Sports	2018-02-26 03:50:05
2808	zeotap > Italy > Interest > Sports > NASCAR Racing	2018-02-26 03:50:05
2811	zeotap > Italy > Interest > Technology & Computing	2018-02-26 03:50:05
5028	zeotap > Italy > Demographics > Region: Puglia	2018-03-05 07:53:19
3549	zeotap > Italy > Demographics > Language: English	2018-02-23 04:17:16
5569	zeotap > India > Interest > Photo and Video Affinity	
4293	zeotap > USA > Interest > Finance (App Usage)	2018-03-04 19:34:17
4486	zeotap > Germany > Interest > Auto Enthusiasts (App Usage)	2018-02-08 23:52:47
2812	zeotap > Italy > Interest > Technology & Computing > Entertainment	2018-02-26 03:50:05
1260	zeotap > Spain > Demographics > Age: 55-64	2018-02-27 16:01:09
5323	zeotap > US > Custom Audience > P&G > F18-34	2018-02-27 17:00:47
4759	zeotap > Spain > Interest > Decoration & Design	2018-02-27 13:15:14
4760	zeotap > Spain > Interest > Decoration & Design	2018-02-27 13:15:14
3554	zeotap > Italy > Demographics > Language: Arabic	2018-02-25 22:26:05
4406	zeotap > Italy > Demographics > Home decision makers	2018-02-25 23:52:59
160	zeotap > Italy > Demographics > Age: 45-54	2018-02-26 03:50:05
372	zeotap > Italy > Demographics > Age: 55-64	2018-02-26 03:50:05
5325	zeotap > US > Custom Audience > P&G > F18+	2018-03-01 19:48:35
5166	zeotap > Italy > Demographics > Province: Venezia	2018-02-28 18:19:58
5326	zeotap > US > Custom Audience > P&G > A25+	2018-03-01 20:01:19
4459	zeotap > Germany > Interest > Car Sharing & Cabs (App Usage)	2018-02-19 16:03:34
3565	zeotap > Italy > Demographics > Nationality: Europeans (Non-Italians)	2018-02-23 04:17:16
3976	zeotap > Spain > Demographic > Province: Castellón	2018-02-23 03:33:30
373	zeotap > Italy > Demographics > Age: 65+	2018-02-26 03:50:05
4268	zeotap > USA > Interest > Transportation (App Usage)	2018-03-04 17:31:10
3862	zeotap > Italy > Demographics > Province: Ferrara	2018-02-23 04:55:39
3109	zeotap > Germany > Demographics > Age: 25-34	2018-03-04 04:00:47
4458	zeotap > Germany > Interest > Car Sharing & Cabs (App Usage)	2018-02-19 16:03:34
4113	zeotap > DE > Demographics: Women, Age: 25-34	2018-03-04 04:49:08
3968	zeotap > Spain > Demographic > Province: Almería	2018-02-23 03:33:30
4403	zeotap > Italy > Demographics > Legal Drinking Age - 18+	2018-02-25 23:52:59
164	zeotap > Italy > Demographics > Region: Nielsen Area 3	2018-02-25 23:52:59
3476	zeotap > Italy > Demographics > Gender: Male / Men	2018-02-23 04:55:39
4305	zeotap > USA > Interest > Food & Drink (App Usage)	2018-03-04 19:48:36
4691	zeotap > US > Interest > Real Estate	2018-03-05 12:25:51
4011	zeotap > Spain > Demographic > Province: Valencia	2018-02-23 03:33:30
4488	zeotap > Germany > Interest > Sports Enthusiasts (App Usage)	2018-02-08 23:48:39
4266	zeotap > USA > Interest > Dating (App Usage)	2018-03-04 17:36:13
4489	zeotap > Germany > Interest > Sports Enthusiasts (App Usage)	2018-02-08 23:48:39
5448	zeotap > Spain > Demographic > Generation X	2018-02-28 18:04:29
4588	zeotap > Italy > Interest > Health and Fitness (App Usage)	2018-02-27 08:47:21
3763	zeotap > Italy > Demographics > Province: Messina	2018-02-25 23:52:59
365	zeotap > Italy > Mobile Contract > Customer Type: Business	2018-02-26 03:50:05
3747	zeotap > Italy > Demographics > Province: Bologna	2018-02-26 17:41:45
3751	zeotap > Italy > Demographics > Province: Bari	2018-02-26 17:41:45
5494	zeotap > Spain > Demographic > Province: Santa Cruz de Tenerife	2018-02-28 18:04:29
3002	zeotap > Germany > Demographics > Age: 45-54	2018-03-04 04:49:08
4724	zeotap > Spain > Interest > Mothers	2018-02-27 13:25:22
5508	zeotap > Spain > Custom > Black Friday > Technology & Consumer Electronics	2018-02-28 18:04:29
5486	zeotap > Spain > Demographic > Province: Murcia	2018-02-28 18:04:29
3859	zeotap > Italy > Demographics > Province: Ferrara	2018-02-25 23:52:59
3743	zeotap > Italy > Demographics > Province: Catania	2018-02-25 23:52:59
4726	zeotap > Spain > Interest > Mothers	2018-02-27 13:25:22
4725	zeotap > Spain > Interest > Mothers	2018-02-27 13:25:22
3755	zeotap > Italy > Demographics > Province: La Spezia	2018-02-25 23:52:59
4462	zeotap > Germany > Interest > Household Decision Makers (App Usage)	2018-02-05 06:24:18
4589	zeotap > Italy > Interest > Health and Fitness (App Usage)	2018-02-27 08:47:21
4461	zeotap > Germany > Interest > Household Decision Makers (App Usage)	2018-02-05 06:24:18
5087	zeotap > Italy > Interest > Health and Fitness (App Usage)	2018-02-27 08:47:21
4491	zeotap > Germany > Interest > Mobile Banking (App Usage)	2018-02-27 08:10:36
5204	zeotap > Italy > Interest > Health and Fitness (App Usage)	2018-02-27 08:47:21
4729	zeotap > Spain > Interest > Singles & Dating	2018-02-27 13:27:12
4137	zeotap > DE > Audience Discovery	2018-03-04 04:49:08
3143	zeotap > UK > Demographics > Age: 45-54	2018-03-04 03:53:21
5243	zeotap > Spain > Demographics > Household Size: 4+	
4492	zeotap > Germany > Interest > Mobile Banking (App Usage)	2018-02-27 08:10:36
3022	zeotap > Spain > Demographic > Province: Ceuta	2018-02-27 14:41:12
5258	zeotap > Spain > Interest > Beauty	2018-03-05 08:33:38
3855	zeotap > Italy > Demographics > Province: Parma	2018-02-26 17:41:45
3138	zeotap > UK > Interest > Arts & Entertainment	2018-03-04 03:53:21
5045	zeotap > Italy > Demographics > Province: Reggio Emilia	2018-03-05 07:53:19
4727	zeotap > Spain > Interest > Singles & Dating	2018-02-27 13:27:12
4103	zeotap > DE > Demographics: Men, Age: 18-24	2018-03-04 04:00:47
5299	zeotap > UK > Custom Audience > P&G > F25+	2018-03-04 04:31:16
4728	zeotap > Spain > Interest > Singles & Dating	2018-02-27 13:27:12
3129	zeotap > UK > Interest > Science > Weather	2018-03-04 03:53:21
5047	zeotap > Italy > Demographics > Province: Trieste	2018-03-05 07:53:19
3393	zeotap > Spain > Mobile Contract > Customer Type: Small Business	2018-02-27 16:01:09
4110	zeotap > DE > Demographics: Men, Age: 25-34	2018-03-04 04:49:08
3851	zeotap > Italy > Demographics > Province: Sassari	2018-02-26 17:41:45
5512	zeotap > Spain > Demographic > Province: Bilbao	2018-03-04 07:46:41
4307	zeotap > USA > Interest > House & Home (App Usage)	2018-03-04 19:50:08
3871	zeotap > Italy > Demographics > Province: Trieste	2018-02-25 23:52:59
3775	zeotap > Italy > Demographics > Province: Venezia	2018-02-25 23:52:59
5018	zeotap > Italy > Demographics > Province: Catania	2018-03-05 07:53:19
142	zeotap > Italy > Demographics > Gender: Male / Men	2018-02-26 03:50:05
3227	zeotap > Italy > Demographics > Audience Discovery	2018-02-26 17:41:45
3324	zeotap > Italy > Demographic > Young City Professionals	2018-02-26 03:50:05
4217	zeotap > Spain > Interest > Beauty	2018-03-05 08:33:38
3130	zeotap > UK > Interest > News	2018-03-04 03:53:21
651	zeotap > US > Demographics > Ethnicity: Vietnamese	2018-03-05 12:25:51
3799	zeotap > Italy > Demographics > Region: Calabria	2018-02-26 17:41:45
3771	zeotap > Italy > Demographics > Province: Verona	2018-02-25 23:52:59
3473	zeotap > Italy > Demographics > Age: 55-64	2018-02-23 04:55:39
4216	zeotap > Spain > Interest > Beauty	2018-03-05 08:33:38
5330	zeotap > US > Custom Audience > P&G > F25-54	2018-02-28 16:29:49
5329	zeotap > US > Custom Audience > P&G > A25-54	2018-03-01 20:13:09
5324	zeotap > US > Custom Audience > P&G > M18-49	2018-03-01 19:47:06
3795	zeotap > Italy > Demographics > Region: Emilia-Romagna	2018-02-26 17:41:45
3827	zeotap > Italy > Demographics > Region: Friuli-Venezia Giulia	2018-02-26 17:41:45
3811	zeotap > Italy > Demographics > Region: Liguria	2018-02-26 17:41:45
3409	zeotap > Canada > Demographics > Age: 35-44	2018-03-04 03:46:11
3019	zeotap > Spain > Demographic > Province: Cáceres	2018-02-27 14:41:12
4855	zeotap > Spain > Interest > Beauty	2018-03-05 08:33:38
3403	zeotap > Canada > Demographics > Gender: Male	2018-03-04 03:46:11
3510	zeotap > Italy > Demographics > Region: Lombardia	2018-02-23 04:55:39
3352	zeotap > France > Demographics > Gender: Female	2018-03-04 03:47:43
3819	zeotap > Italy > Demographics > Region: Marche	2018-02-25 23:52:59
3839	zeotap > Italy > Demographics > Region: Molise	2018-02-26 17:41:45
3779	zeotap > Italy > Demographics > Region: Piemonte	2018-02-26 17:41:45
2989	zeotap > UK > Interest > Hobbies & Interests > Role Playing Games	2018-03-04 04:31:16
4465	zeotap > Germany > Interest > Families (App Usage)	2018-02-02 21:56:29
5446	zeotap >Spain > Custom > Audience Discovery	2018-02-28 18:04:29
5449	zeotap > Spain > Demographic > Generation Z	2018-02-28 18:04:29
4464	zeotap > Germany > Interest > Families (App Usage)	2018-02-02 21:56:29
3807	zeotap > Italy > Demographics > Region: Sardegna	2018-02-25 23:52:59
5451	zeotap > Spain > Demographic > Geo: Mountain Area	2018-02-28 18:04:29
5485	zeotap > Spain > Demographic > Province: Melilla	2018-02-28 18:04:29
4731	zeotap > Spain > Interest > Music Lovers	2018-02-27 12:59:14
5487	zeotap > Spain > Demographic > Province: Navarra	2018-02-28 18:04:29
3835	zeotap > Italy > Demographics > Region: Umbria	2018-02-26 17:41:45
3791	zeotap > Italy > Demographics > Region: Sicilia	2018-02-25 23:52:59
3843	zeotap > Italy > Demographics > Region: Valle d Aosta	2018-02-26 17:41:45
3803	zeotap > Italy > Demographics > Region: Toscana	2018-02-25 22:26:05
4918	zeotap > Spain > Interest > Public Transport	2018-02-27 12:56:17
5328	zeotap > US > Custom Audience > P&G > F18-49	2018-03-01 19:52:30
5331	zeotap > US > Custom Audience > P&G > M18-34	2018-03-01 19:52:52
4730	zeotap > Spain > Interest > Music Lovers	2018-02-27 12:59:14
5327	zeotap > US > Custom Audience > P&G > A18-34	2018-03-01 19:57:37
4732	zeotap > Spain > Interest > Music Lovers	2018-02-27 12:59:14
5051	zeotap > Italy > Demographics > Region: Umbria	2018-03-05 07:53:19
3596	zeotap > India > Rathira	
4121	zeotap > DE > Demographics: Men, Age: 45+	2018-03-04 04:00:47
3931	zeotap > Italy > Demographics > Province: Napoli	2018-02-23 05:48:43
4495	zeotap > Germany > Interest > Business Professionals (App Usage)	2018-02-27 07:40:38
4192	Zeotap > Spain > Appusage > Business and Finance	2018-03-05 09:58:54
3429	Zeotap > Italy > Appusage > Entertainment	2018-03-05 10:49:03
3430	Zeotap > Italy > Appusage > Health and Fitness	2018-03-05 10:47:17
5496	zeotap > Spain > Demographic > Province: Segovia	2018-02-28 18:04:29
5497	zeotap > Spain > Demographic > Province: Sevilla	2018-02-28 18:04:29
4917	zeotap > Spain > Interest > Public Transport	2018-02-27 12:56:17
2964	zeotap > Italy > Demographics > Age: 65+	2018-02-23 05:48:43
465	zeotap > Italy > Demographics > Region: Nielsen Area 2	2018-02-23 04:17:16
456	zeotap > Italy > Demographics > Gender: Male / Men	2018-02-23 04:17:16
3784	zeotap > Italy > Demographics > Region: Veneto	2018-02-23 04:17:16
3286	zeotap > Italy > Demographics > Age & Gender: Female / Women, 35 - 44	2018-02-23 04:17:16
2971	zeotap > Italy > Mobile Contract > Customer Type: Business	2018-02-23 05:48:43
3937	zeotap > Italy > Demographics > Province: Roma	2018-02-23 05:48:43
4517	zeotap > UK > Interest > Health & Fitness Buffs (App Usage)	2018-02-19 07:42:18
5509	zeotap > Spain > Interest > Easter - Travel Top Destination	2018-02-28 18:04:29
3934	zeotap > Italy > Demographics > Province: Parma	2018-02-23 05:48:43
4899	zeotap > India > Test>ZeotapDsp	
459	zeotap > Italy > Demographics > Age: 25-34	2018-02-23 04:17:16
3512	zeotap > Italy > Demographics > Region: Lazio	2018-02-23 04:17:16
4045	zeotap > Italy > Demographics > Province: Milano	2018-02-23 05:25:22
4193	Zeotap > Spain > Appusage > Business and Finance	2018-03-05 09:58:54
1254	zeotap > Spain > Demographics > Gender: Male / Men	2018-02-27 14:41:12
3289	zeotap > Italy > Demographics > Age & Gender: Female / Women, 65+	2018-02-23 04:17:16
3158	zeotap > Italy > Interest > Science > Weather	2018-02-23 04:17:16
3866	zeotap > Italy > Demographics > Province: Reggio Emilia	2018-02-23 04:55:39
3168	zeotap > Italy > Interest > Hobbies & Interests > Board Games/Puzzles	2018-02-23 04:17:16
3935	zeotap > Italy > Demographics > Province: Reggio Calabria	2018-02-23 05:48:43
3636	zeotap > India > Demographic > Audience Discovery	2018-01-01 17:30:47
1255	zeotap > Spain > Demographics > Gender: Female / Women	2018-02-27 16:01:09
3166	zeotap > Italy > Interest > Hobbies & Interests > Photography	2018-02-23 04:17:16
3956	zeotap > Italy > Demographics > Region: Sardegna	2018-02-23 05:48:43
3288	zeotap > Italy > Demographics > Age & Gender: Female / Women, 55 - 64	2018-02-23 04:17:16
5017	zeotap > Italy > Demographics > Language: Russian	2018-03-05 07:53:19
4100	zeotap > DE > Demographics > Age: 25-49	2018-03-04 04:00:47
3944	zeotap > Italy > Demographics > Region: Basilicata	2018-02-23 05:48:43
